Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore,Average Price,Price Change
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,2024-05-31 23:59:59.999,1812659052.24967660,1177860,13258.10182000,900414200.11617690,0,67857.05,-812.1600000000035
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,2024-06-01 23:59:59.999,598305207.99320460,638484,4235.27045000,286752060.40289290,0,67664.22,226.84000000001106
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,2024-06-02 23:59:59.999,1046827665.38293130,812348,7760.23377000,526768921.12622220,0,67858.735,-1.209999999991851
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,2024-06-03 23:59:59.999,2047757076.22683570,1253789,15308.67275000,1058024704.35337320,0,68950.23999999999,1044.2799999999988
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,2024-06-04 23:59:59.999,2069902136.99324010,1254515,14922.96734000,1043071241.62848080,0,69815.38500000001,1727.949999999997
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,2024-06-05 23:59:59.999,2040073765.86763960,1055115,14210.23392000,1010053925.79108140,0,71070.83,570.1699999999983
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,2024-06-06 23:59:59.999,1551467659.15429660,900226,10287.39110000,730849194.23039900,0,70908.82,-308.9400000000023
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,2024-06-07 23:59:59.999,2507250591.33297820,1516415,17318.78051000,1220810920.34443310,0,70208.51000000001,-1443.4599999999919
2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,2024-06-08 23:59:59.999,678267390.53103880,714103,4772.23036000,331182466.90034250,0,69375.11,-45.13999999999942
2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,2024-06-09 23:59:59.999,687344656.07255660,575583,4883.69296000,339405376.08154470,0,69493.69,337.679999999993
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,2024-06-10 23:59:59.999,1192466549.96912270,936731,8412.00246000,585909223.77581300,0,69684.11499999999,-108.14999999999418
2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,2024-06-11 23:59:59.999,2793799020.46912430,1782415,19839.82320000,1337254654.99899240,0,67820.505,-2225.7599999999948
2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,2024-06-12 23:59:59.999,2550285139.18437200,1670745,18975.89081000,1302069589.64168150,0,68452.0,949.7600000000093
2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,2024-06-13 23:59:59.999,1958897960.91729170,1518202,13886.14007000,935614189.69868110,0,67350.54000000001,-1490.9700000000012
2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,2024-06-14 23:59:59.999,1884451554.42828490,1736314,13619.40861000,903708200.78497490,0,66224.12,-729.0199999999895
2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,2024-06-15 23:59:59.999,758175888.02833720,700886,5495.02083000,363796116.45357520,0,66167.79000000001,184.25999999999476
2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,2024-06-16 23:59:59.999,624653672.61385750,703295,4750.05166000,315940653.99261210,0,66516.6,448.61999999999534
2024-06-17,66676.86,67298.81,65130.0,66504.33,27386.16851,2024-06-17 23:59:59.999,1812061226.75656550,1542620,13716.89431000,907703353.53049530,0,66214.405,-172.52999999999884
2024-06-18,66504.33,66588.23,64060.0,65175.32,42350.10244,2024-06-18 23:59:59.999,2755141806.03109010,2151711,20076.41361000,1305946733.58928080,0,65324.115,-1329.010000000002
2024-06-19,65175.32,65727.54,64666.0,64974.37,20060.79576,2024-06-19 23:59:59.999,1307731953.95453160,1078458,10289.78180000,670875724.31372840,0,65196.77,-200.9499999999971
2024-06-20,64974.37,66482.94,64559.15,64869.99,24265.29031,2024-06-20 23:59:59.999,1584896152.16637010,1282687,11828.87934000,772646071.21699650,0,65521.045,-104.38000000000466
2024-06-21,64869.99,65066.66,63379.35,64143.56,25993.56442,2024-06-21 23:59:59.999,1665541539.70861590,1362617,12543.25960000,803462610.69190860,0,64223.005000000005,-726.4300000000003
2024-06-22,64143.56,64546.81,63943.82,64262.01,7308.95542,2024-06-22 23:59:59.999,470027247.34020830,562832,3756.29045000,241583895.45436180,0,64245.315,118.45000000000437
2024-06-23,64262.01,64521.0,63178.32,63210.01,8224.45447,2024-06-23 23:59:59.999,526848525.00294520,592759,3974.67964000,254685735.53387730,0,63849.66,-1052.0
2024-06-24,63210.01,63369.8,58402.0,60293.3,52161.35414,2024-06-24 23:59:59.999,3180853460.92475080,2190787,24495.59428000,1493633137.52665430,0,60885.9,-2916.709999999999
2024-06-25,60293.3,62420.0,60257.06,61806.01,31189.24361,2024-06-25 23:59:59.999,1914901308.84587010,1277481,15360.08458000,943071608.51094150,0,61338.53,1512.7099999999991
2024-06-26,61806.01,62487.81,60712.0,60864.99,22485.66463,2024-06-26 23:59:59.999,1381716993.35549190,1112152,11435.02653000,702676210.43654810,0,61599.905,-941.0200000000041
2024-06-27,60864.98,62389.22,60606.63,61706.47,18344.28631,2024-06-27 23:59:59.999,1126705164.78289200,1062176,9298.26500000,570914131.05718340,0,61497.925,841.489999999998
2024-06-28,61706.46,62225.31,60063.0,60427.84,24821.19255,2024-06-28 23:59:59.999,1519872032.02663600,1479626,12661.53908000,775499790.79123460,0,61144.155,-1278.6200000000026
2024-06-29,60427.84,61224.0,60383.77,60986.68,11509.55904,2024-06-29 23:59:59.999,701345872.48811430,767669,5461.68911000,332791254.69089930,0,60803.884999999995,558.8400000000038
2024-06-30,60986.68,63058.76,60712.21,62772.01,17326.30136,2024-06-30 23:59:59.999,1070250012.54466050,1108912,8224.44601000,508208752.08569870,0,61885.485,1785.3300000000017
2024-07-01,62772.01,63861.76,62497.2,62899.99,24547.10538,2024-07-01 23:59:59.999,1550980813.67013450,1461508,12388.60654000,782785773.83555930,0,63179.479999999996,127.97999999999593
2024-07-02,62900.0,63288.83,61806.28,62135.47,18573.11875,2024-07-02 23:59:59.999,1160792332.61755960,1308816,9453.17931000,590763216.57998250,0,62547.555,-764.5299999999988
2024-07-03,62135.46,62285.94,59400.0,60208.58,32160.11127,2024-07-03 23:59:59.999,1945901232.90665710,1839372,15055.45492000,910631739.67384830,0,60842.97,-1926.8799999999974
2024-07-04,60208.57,60498.19,56771.0,57050.01,54568.77276,2024-07-04 23:59:59.999,3168619756.24364850,2523236,24982.98822000,1450509608.68042170,0,58634.595,-3158.5599999999977
2024-07-05,57050.02,57546.0,53485.93,56628.79,81348.24756,2024-07-05 23:59:59.999,4515040083.53651490,3749255,37926.65162000,2104682004.51668210,0,55515.965,-421.2299999999959
2024-07-06,56628.79,58475.0,56018.0,58230.13,21651.31558,2024-07-06 23:59:59.999,1235398733.43570290,1411065,11083.50401000,632724011.54747280,0,57246.5,1601.3399999999965
2024-07-07,58230.13,58449.46,55724.37,55857.81,19118.93918,2024-07-07 23:59:59.999,1094135752.45286890,1289229,9081.66872000,519830378.93556300,0,57086.915,-2372.3199999999997
2024-07-08,55857.81,58236.73,54260.16,56714.62,48090.2049,2024-07-08 23:59:59.999,2699942701.37551110,2554389,23963.90684000,1346497811.21179220,0,56248.44500000001,856.810000000005
2024-07-09,56714.61,58296.0,56289.45,58050.0,27732.20788,2024-07-09 23:59:59.999,1592351321.65538700,1757693,14143.25001000,812249336.74934340,0,57292.725,1335.3899999999994
2024-07-10,58050.0,59470.0,57157.79,57725.85,24951.73799,2024-07-10 23:59:59.999,1452293495.65014880,1766696,12423.53162000,723209557.64967550,0,58313.895000000004,-324.15000000000146
2024-07-11,57725.85,59650.0,57050.0,57339.89,29761.05735,2024-07-11 23:59:59.999,1728929618.05838440,2157661,15019.30135000,872986677.11952730,0,58350.0,-385.9599999999991
2024-07-12,57339.89,58526.68,56542.47,57889.1,23652.4569,2024-07-12 23:59:59.999,1360201319.07615040,1749738,11488.82545000,661028735.66443120,0,57534.575,549.2099999999991
2024-07-13,57889.09,59850.0,57756.63,59204.02,15357.74519,2024-07-13 23:59:59.999,900429281.14823270,1114391,7889.36244000,462600767.86107760,0,58803.315,1314.9300000000003
2024-07-14,59204.01,61420.69,59194.01,60797.91,21178.33907,2024-07-14 23:59:59.999,1273562988.61117610,1456088,10479.46025000,630300143.25984630,0,60307.350000000006,1593.9000000000015
2024-07-15,60797.91,64900.0,60632.3,64724.14,38690.9782,2024-07-15 23:59:59.999,2435540879.02893340,2600425,19076.54212000,1201411783.66660390,0,62766.15,3926.229999999996
2024-07-16,64724.06,65388.97,62373.24,65043.99,42530.52915,2024-07-16 23:59:59.999,2725231969.28845080,2484783,21595.04799000,1384337933.33100270,0,63881.104999999996,319.9300000000003
2024-07-17,65044.0,66128.63,63854.0,64087.99,29567.52954,2024-07-17 23:59:59.999,1922412273.08820950,1868671,14616.17013000,950725865.58566080,0,64991.315,-956.010000000002
2024-07-18,64087.99,65133.3,63238.48,63987.92,22568.7225,2024-07-18 23:59:59.999,1449872437.64979730,1696742,11288.35191000,725073622.70567400,0,64185.89,-100.06999999999971
2024-07-19,63987.92,67386.0,63300.67,66660.0,35634.72739,2024-07-19 23:59:59.999,2331517674.36865920,2184889,17971.06949000,1176753281.03832610,0,65343.335,2672.0800000000017
2024-07-20,66660.01,67598.0,66222.46,67139.96,14386.92434,2024-07-20 23:59:59.999,961878801.84822110,995093,6868.63454000,459313955.25348910,0,66910.23000000001,479.95000000001164
2024-07-21,67139.97,68366.66,65777.0,68165.34,21819.11191,2024-07-21 23:59:59.999,1465757867.97474330,1322942,11412.05459000,766856991.84253770,0,67071.83,1025.3699999999953
2024-07-22,68165.35,68474.55,66559.97,67532.01,21451.04303,2024-07-22 23:59:59.999,1448418369.84670970,1558140,10263.95040000,693063991.11910680,0,67517.26000000001,-633.3400000000111
2024-07-23,67532.0,67750.98,65441.08,65936.01,31406.15316,2024-07-23 23:59:59.999,2088544473.32350770,1772089,15168.84798000,1008794779.03899120,0,66596.03,-1595.9900000000052
2024-07-24,65936.0,67102.01,65111.0,65376.0,23082.56277,2024-07-24 23:59:59.999,1526490826.46699670,1391053,10827.75551000,716084205.20164140,0,66106.505,-560.0
2024-07-25,65376.01,66175.49,63456.7,65799.95,35126.42934,2024-07-25 23:59:59.999,2266419771.22486380,1830360,16579.45258000,1070150879.36395480,0,64816.095,423.93999999999505
2024-07-26,65799.95,68200.0,65722.63,67907.99,24244.36023,2024-07-26 23:59:59.999,1630839588.69665470,1406982,12444.52129000,837159298.56635020,0,66961.315,2108.040000000008
2024-07-27,67908.0,69399.99,66650.0,67896.5,31710.21921,2024-07-27 23:59:59.999,2162335067.02341760,1690591,15838.92820000,1080427116.19164440,0,68024.995,-11.5
2024-07-28,67896.49,68318.43,67066.66,68249.88,10868.69394,2024-07-28 23:59:59.999,736755676.13774510,821210,5403.48694000,366295409.63502700,0,67692.545,353.3899999999994
2024-07-29,68249.88,70079.99,66428.0,66784.69,36467.29633,2024-07-29 23:59:59.999,2499265962.09145500,1952812,18196.23316000,1248743452.55767880,0,68253.995,-1465.1900000000023
2024-07-30,66784.68,67000.0,65302.67,66188.0,23132.25441,2024-07-30 23:59:59.999,1533270724.79942100,1622083,11096.82554000,735708436.02368670,0,66151.33499999999,-596.679999999993
2024-07-31,66188.0,66849.24,64530.0,64628.0,22625.43905,2024-07-31 23:59:59.999,1489443332.59601170,1609976,10818.48504000,712275323.70693700,0,65689.62,-1560.0
2024-08-01,64628.01,65659.78,62302.0,65354.02,35542.26854,2024-08-01 23:59:59.999,2270877792.65867990,2397257,16886.93292000,1079221072.75802780,0,63980.89,726.0099999999948
2024-08-02,65354.02,65596.14,61230.01,61498.33,38820.42937,2024-08-02 23:59:59.999,2469588785.69815740,2457735,18202.35794000,1158565579.09029100,0,63413.075,-3855.689999999995
2024-08-03,61498.34,62198.22,59850.0,60697.99,28034.71567,2024-08-03 23:59:59.999,1711555901.18010990,1669555,12947.95791000,790701622.63757370,0,61024.11,-800.3499999999985
2024-08-04,60697.99,61117.63,57122.77,58161.0,31616.52003,2024-08-04 23:59:59.999,1874490041.54373530,1886195,14556.62470000,863334319.96789840,0,59120.2,-2536.989999999998
2024-08-05,58161.0,58305.59,49000.0,54018.81,162065.59186,2024-08-05 23:59:59.999,8580928177.42990090,7568497,77363.26323000,4097736999.06792360,0,53652.795,-4142.190000000002
2024-08-06,54018.82,57040.99,53950.0,56022.01,55884.77676,2024-08-06 23:59:59.999,3119018848.32988790,3433824,27934.19288000,1559417942.64908360,0,55495.494999999995,2003.1900000000023
2024-08-07,56022.0,57736.05,54558.62,55134.16,44269.37684,2024-08-07 23:59:59.999,2490553853.60258280,2397504,21897.14983000,1232415104.44728570,0,56147.33500000001,-887.8399999999965
2024-08-08,55133.76,62745.14,54730.0,61685.99,48349.52949,2024-08-08 23:59:59.999,2836312292.43181820,2603042,25676.29533000,1508140014.00051670,0,58737.57,6552.229999999996
2024-08-09,61686.0,61744.37,59535.0,60837.99,30972.48017,2024-08-09 23:59:59.999,1878350555.51226330,1827809,15023.05073000,911225295.62634360,0,60639.685,-848.010000000002
2024-08-10,60837.99,61470.58,60242.0,60923.51,9995.20621,2024-08-10 23:59:59.999,607372221.24603980,800499,4893.63854000,297435046.00250790,0,60856.29,85.52000000000407
2024-08-11,60923.51,61858.0,58286.73,58712.59,19189.84512,2024-08-11 23:59:59.999,1152081498.15677740,1319469,9094.74521000,546165456.95507360,0,60072.365000000005,-2210.9200000000055
2024-08-12,58712.59,60711.09,57642.21,59346.64,37009.91743,2024-08-12 23:59:59.999,2186851067.31658610,2293837,18279.26596000,1080368631.14278460,0,59176.649999999994,634.0500000000029
2024-08-13,59346.64,61578.1,58392.88,60587.15,27858.95851,2024-08-13 23:59:59.999,1668247896.84771860,1713485,13647.22341000,817397824.22938570,0,59985.49,1240.510000000002
2024-08-14,60587.16,61800.0,58433.18,58683.39,28422.76326,2024-08-14 23:59:59.999,1705464263.50586500,1729342,13263.89620000,796386901.36411660,0,60116.59,-1903.770000000004
2024-08-15,58683.39,59849.38,56078.54,57541.06,37686.17622,2024-08-15 23:59:59.999,2194915865.05222870,2507858,17255.22311000,1005337423.72642390,0,57963.96,-1142.3300000000017
2024-08-16,57541.05,59817.76,57098.62,58874.6,27610.84344,2024-08-16 23:59:59.999,1614654900.33327160,1999539,13963.51824000,816740633.54544620,0,58458.19,1333.5499999999956
2024-08-17,58874.59,59700.0,58785.05,59491.99,7721.72931,2024-08-17 23:59:59.999,457737705.77228390,807159,3871.65310000,229477473.80983910,0,59242.525,617.4000000000015
2024-08-18,59491.99,60284.99,58408.92,58427.35,13634.85717,2024-08-18 23:59:59.999,813166580.72648510,1099730,6660.58254000,397459480.87198230,0,59346.955,-1064.6399999999994
2024-08-19,58427.35,59617.63,57787.3,59438.5,22809.31251,2024-08-19 23:59:59.999,1336287900.19763400,1636295,11350.30776000,665066212.75953550,0,58702.465,1011.1500000000015
2024-08-20,59438.5,61400.0,58548.23,59013.8,31477.44548,2024-08-20 23:59:59.999,1890620149.79102020,1904519,16041.22019000,964180516.15293990,0,59974.115000000005,-424.6999999999971
2024-08-21,59013.8,61820.93,58783.47,61156.03,27983.6422,2024-08-21 23:59:59.999,1682529555.09605460,1981525,14156.90984000,851829721.39945480,0,60302.2,2142.229999999996
2024-08-22,61156.03,61400.0,59724.87,60375.84,21241.20588,2024-08-22 23:59:59.999,1288544247.95601750,1718280,10269.33376000,623042041.07817350,0,60562.435,-780.1900000000023
2024-08-23,60375.83,64955.0,60342.14,64037.24,38118.07089,2024-08-23 23:59:59.999,2375916932.79354870,2555682,20372.88336000,1270318490.02577540,0,62648.57,3661.409999999996
2024-08-24,64037.24,64494.5,63531.0,64157.01,15857.15616,2024-08-24 23:59:59.999,1015774255.17407640,1551856,7643.02686000,489673236.65980020,0,64012.75,119.77000000000407
2024-08-25,64157.02,65000.0,63773.27,64220.0,12305.47977,2024-08-25 23:59:59.999,789935122.99302420,1263065,6315.72233000,405555580.86044380,0,64386.634999999995,62.9800000000032
2024-08-26,64219.99,64481.0,62800.0,62834.0,19470.05276,2024-08-26 23:59:59.999,1238341818.43201660,2152841,8995.67609000,572188217.62956750,0,63640.5,-1385.989999999998
2024-08-27,62834.0,63212.0,58034.01,59415.0,35135.94178,2024-08-27 23:59:59.999,2158144642.99299270,2995281,15873.15360000,975361314.87765910,0,60623.005000000005,-3419.0
2024-08-28,59415.0,60234.98,57860.0,59034.9,36868.54275,2024-08-28 23:59:59.999,2183054412.97408700,3664134,17135.91162000,1014904733.06851290,0,59047.490000000005,-380.09999999999854
2024-08-29,59034.9,61166.99,58713.09,59359.01,27020.90743,2024-08-29 23:59:59.999,1617931684.25857600,2743900,13152.38590000,787682410.35188690,0,59940.03999999999,324.1100000000006
2024-08-30,59359.0,59944.07,57701.1,59123.99,28519.32195,2024-08-30 23:59:59.999,1680918972.46584970,2845696,13783.34749000,812769089.28498120,0,58822.585,-235.01000000000204
2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.409,2024-08-31 23:59:59.999,519849184.86904460,895944,4195.93079000,247955494.35915920,0,59103.19,-150.0
2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.15741,2024-09-01 23:59:59.999,1202176847.39105850,2153180,9651.50531000,560452387.89854740,0,58138.795,-1672.1399999999994
2024-09-02,57301.77,59425.69,57128.0,59132.13,22895.01461,2024-09-02 23:59:59.999,1333092369.44656860,1966119,11295.25452000,657496577.63048030,0,58276.845,1830.3600000000006
2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18447,2024-09-03 23:59:59.999,1335076815.85992480,2208758,10979.79204000,642252673.11321130,0,58612.325,-1644.3899999999994
2024-09-04,57487.74,58519.0,55606.0,57970.9,35560.82146,2024-09-04 23:59:59.999,2027630870.17967540,3177549,16861.75483000,961923197.77825300,0,57062.5,483.1600000000035
2024-09-05,57970.9,58327.07,55643.65,56180.0,27806.91413,2024-09-05 23:59:59.999,1577770853.10079750,3368058,12955.88970000,734996919.35909540,0,56985.36,-1790.9000000000015
2024-09-06,56180.0,57008.0,52550.0,53962.97,54447.76826,2024-09-06 23:59:59.999,2988914918.92433420,5287281,25325.18849000,1390546230.88109310,0,54779.0,-2217.029999999999
2024-09-07,53962.97,54850.0,53745.54,54160.86,16694.04774,2024-09-07 23:59:59.999,905693342.58983220,1920923,8023.90683000,435381439.00959560,0,54297.770000000004,197.88999999999942
2024-09-08,54160.86,55318.0,53629.01,54869.95,16274.14779,2024-09-08 23:59:59.999,885743172.91847590,1796092,8031.76084000,437221897.11041520,0,54473.505000000005,709.0899999999965
2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.51737,2024-09-09 23:59:59.999,1809715390.04932940,3355912,16412.83148000,917669512.22202930,0,56339.979999999996,2172.050000000003
2024-09-10,57042.01,58044.36,56386.4,57635.99,23626.78126,2024-09-10 23:59:59.999,1349365460.09005710,2843148,11690.37506000,667774722.69939110,0,57215.380000000005,593.9799999999959
2024-09-11,57635.99,57981.71,55545.19,57338.0,33026.56757,2024-09-11 23:59:59.999,1875738697.37841530,4045103,15979.30786000,907634258.56498910,0,56763.45,-297.98999999999796
2024-09-12,57338.0,58588.0,57324.0,58132.32,31074.40631,2024-09-12 23:59:59.999,1802848638.07570170,3706764,14783.00418000,857572456.51008690,0,57956.0,794.3199999999997
2024-09-13,58132.31,60625.0,57632.62,60498.0,29825.23333,2024-09-13 23:59:59.999,1760671733.54929960,3378012,15395.13731000,909141733.97476540,0,59128.81,2365.6900000000023
2024-09-14,60497.99,60610.45,59400.0,59993.03,12137.90901,2024-09-14 23:59:59.999,728527024.34169630,1288784,5570.22098000,334303099.74321360,0,60005.225,-504.9599999999991
2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92361,2024-09-15 23:59:59.999,822410872.39069560,1552950,6431.24697000,384460724.57039670,0,59543.425,-861.0199999999968
2024-09-16,59132.0,59210.7,57493.3,58213.99,26477.5642,2024-09-16 23:59:59.999,1543273198.70274520,3145152,12859.75840000,749563220.80605080,0,58352.0,-918.010000000002
2024-09-17,58213.99,61320.0,57610.01,60313.99,33116.25878,2024-09-17 23:59:59.999,1983378424.77570380,3918209,16390.65993000,981860543.27358150,0,59465.005000000005,2100.0
2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02469,2024-09-18 23:59:59.999,2174000496.82077610,5167671,18429.59712000,1110622778.75108520,0,60480.520000000004,1446.0
2024-09-19,61759.98,63850.0,61555.0,62947.99,34332.52608,2024-09-19 23:59:59.999,2153175931.17387170,4438284,17609.62958000,1104427424.52469690,0,62702.5,1188.0099999999948
2024-09-20,62948.0,64133.32,62350.0,63201.05,25466.37794,2024-09-20 23:59:59.999,1611195963.99080440,3969296,12411.32227000,785440558.81257280,0,63241.66,253.0500000000029
2024-09-21,63201.05,63559.9,62758.0,63348.96,8375.34608,2024-09-21 23:59:59.999,528657852.31830240,1283611,3877.73743000,244802615.78455930,0,63158.95,147.90999999999622
2024-09-22,63348.97,64000.0,62357.93,63578.76,14242.19892,2024-09-22 23:59:59.999,897477338.37351270,2145736,6923.17369000,436456231.95378810,0,63178.965,229.79000000000087
2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05287,2024-09-23 23:59:59.999,1531015038.36802670,3999187,12331.07643000,784350440.71456530,0,63642.315,-238.77000000000407
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,2024-09-24 23:59:59.999,1472720338.85629160,3870157,11522.89363000,732118662.41710540,0,63694.0,922.7099999999991
2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11168,2024-09-25 23:59:59.999,1135250828.27321490,3355531,8384.67983000,534590429.21054930,0,63882.535,-1110.689999999995
2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.30593,2024-09-26 23:59:59.999,1831204595.94489680,4361333,15041.98860000,971176161.38708060,0,64254.5,2021.979999999996
2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.80487,2024-09-27 23:59:59.999,1448852210.36022120,3498529,11092.85716000,729156061.36792320,0,65658.95,595.9599999999991
2024-09-28,65769.95,66260.0,65422.23,65858.0,9127.23316,2024-09-28 23:59:59.999,600118483.12225210,1341703,4501.22534000,296026669.83370660,0,65841.115,88.05000000000291
2024-09-29,65858.0,66076.12,65432.0,65602.01,8337.74111,2024-09-29 23:59:59.999,547980013.71523030,1413449,4132.93780000,271622295.35352910,0,65754.06,-255.99000000000524
2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.08752,2024-09-30 23:59:59.999,1920250261.74421610,3978584,14451.93044000,924324016.73584480,0,64237.55,-2274.4199999999983
2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48108,2024-10-01 23:59:59.999,2723672081.83262550,5607069,20951.74486000,1308603194.33104010,0,62147.315,-2521.8199999999997
2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.70118,2024-10-02 23:59:59.999,1928377637.83678390,5313210,15719.32519000,961468320.51547270,0,61195.155,-155.63999999999942
2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43472,2024-10-03 23:59:59.999,1590773866.80744340,5244004,12906.51464000,783073701.73311730,0,60652.65,103.44000000000233
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,2024-10-04 23:59:59.999,1311145630.50204980,3798631,10689.34488000,658151113.93518280,0,61472.375,1333.2799999999988
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,2024-10-05 23:59:59.999,484588468.34191230,1183175,3690.55536000,229107774.75427000,0,62029.91,-28.0
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,2024-10-06 23:59:59.999,555669634.47735140,1556553,4798.29924000,299426562.83034480,0,62386.985,761.9000000000015
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,2024-10-07 23:59:59.999,1646315506.57919460,4809342,12760.73415000,809108823.51261260,0,63303.095,-595.9100000000035
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,2024-10-08 23:59:59.999,1230076253.81865700,3798438,9614.36947000,600357593.78737790,0,62530.155,-63.520000000004075
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,2024-10-09 23:59:59.999,1234778807.59324170,3668363,9454.70171000,583725546.03098850,0,61422.375,-1524.4800000000032
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,2024-10-10 23:59:59.999,1445604381.93637920,3872577,10827.77272000,653182369.94276710,0,60133.84,-309.6200000000026
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,2024-10-11 23:59:59.999,1462219576.84986490,3222180,12099.56755000,748431117.91657060,0,61752.6,2213.5999999999985
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,2024-10-12 23:59:59.999,686978508.98875430,1770837,5196.91695000,327263147.47604010,0,62983.615000000005,666.2300000000032
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,2024-10-13 23:59:59.999,746564374.20823870,2242529,5855.04617000,367046338.91942090,0,62667.86,-336.2100000000064
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,2024-10-14 23:59:59.999,2450094472.81354500,4977577,19941.11906000,1297062359.24748640,0,64478.905,3213.9700000000084
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,2024-10-15 23:59:59.999,2894021862.31951800,6245619,21820.68200000,1446378130.56598510,0,66375.005,990.1399999999994
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,2024-10-16 23:59:59.999,2024560410.10626740,5109685,15212.87402000,1029210667.47582840,0,67587.245,545.8699999999953
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,2024-10-17 23:59:59.999,1702164439.56545950,3981960,12153.94712000,816887407.40423790,0,67302.7,-198.22000000000116
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,2024-10-18 23:59:59.999,1959735899.87696440,4010969,14218.17850000,970440964.26681170,0,68096.18,1006.2200000000012
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,2024-10-19 23:59:59.999,559628628.96131050,1152428,4071.19627000,278085065.51769250,0,68351.63,-49.99000000000524
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,2024-10-20 23:59:59.999,854082429.81058610,1563795,6772.92574000,465001555.93098300,0,68750.0,654.0
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,2024-10-21 23:59:59.999,2130833593.54669770,3686777,13593.60828000,923860758.42088440,0,68180.095,-1654.5
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,2024-10-22 23:59:59.999,1654285791.66055570,3669291,12400.51857000,834160889.23987370,0,67203.715,48.5
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,2024-10-23 23:59:59.999,1695101430.91874660,3807365,11888.33995000,789384635.11068600,0,66366.41500000001,-757.3600000000006
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,2024-10-24 23:59:59.999,1526736320.91293800,3797462,11502.58514000,777936396.52474600,0,67680.0,1529.6300000000047
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,2024-10-25 23:59:59.999,2320667435.29325390,5332593,16031.03200000,1079347459.15496360,0,67183.89,-1499.9400000000023
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,2024-10-26 23:59:59.999,792887047.14789200,2373501,6069.18986000,406369780.15329440,0,66947.225,394.4399999999878
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,2024-10-27 23:59:59.999,585006148.47048090,1771989,4417.73620000,298699666.99843930,0,67622.89,928.9400000000023
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,2024-10-28 23:59:59.999,2005105729.81744490,4432446,15218.34976000,1051606096.42982590,0,68944.0,1940.520000000004
